"ts","uid","id_orig_h","id_orig_p","id_resp_h","id_resp_p","proto","service","duration","orig_bytes","resp_bytes","conn_state","local_orig","local_resp","missed_bytes","history","orig_pkts","orig_ip_bytes","resp_pkts","resp_ip_bytes","tunnel_parents"
"1591933036.884541","CTknIfQhXF9oeHO67","10.0.2.15","40586","10.0.2.4","80","tcp","http","0.176272","547","3841","SF","-","-","0","ShADadfF","5","815","5","4109"
"1591933036.945157","Cy6D9l1MBalHQerCG9","10.0.2.15","40588","10.0.2.4","80","tcp","http","0.181571","556","3841","SF","-","-","0","ShADadfF","5","824","5","4109"
"1591933036.988117","CfQI4R2YqkRDlojQ36","10.0.2.15","40590","10.0.2.4","80","tcp","http","0.202808","585","3841","SF","-","-","0","ShADadfF","6","905","6","4161"
"1591933037.041631","CJLMyd4M2LNS56gdRh","10.0.2.15","40592","10.0.2.4","80","tcp","http","0.220785","579","3841","SF","-","-","0","ShADadfF","5","847","5","4109"
"1591933037.099805","CYhko62Zr7feGtQFgd","10.0.2.15","40594","10.0.2.4","80","tcp","http","0.208664","577","3841","SF","-","-","0","ShADadfF","6","897","6","4161"
"1591933037.181172","C8UBm72cQROWXAcLQ7","10.0.2.15","40596","10.0.2.4","80","tcp","http","0.186612","457","3841","SF","-","-","0","ShADadfF","5","725","5","4109"
"1591933037.261721","C8e9dA3xM7g8PtVSx6","10.0.2.15","40598","10.0.2.4","80","tcp","http","0.175810","460","3841","SF","-","-","0","ShADadfF","5","728","5","4109"
"1591933037.284566","C9hijm4VE3wZ9aiNRe","10.0.2.15","40600","10.0.2.4","80","tcp","http","0.227241","470","3841","SF","-","-","0","ShADadfF","5","738","6","4161"
"1591933037.350576","C9RftC2areXeG1QMY2","10.0.2.15","40602","10.0.2.4","80","tcp","http","0.224410","477","3841","SF","-","-","0","ShADadfF","5","745","5","4109"
"1591933037.420701","CE6TBy3H7e1Fcr0Y4","10.0.2.15","40604","10.0.2.4","80","tcp","http","0.272178","484","3841","SF","-","-","0","ShADadfF","5","752","5","4109"
